ENSGID	R1t0	R1t0.5	R1t1	R1t2	R1t8	R1t16	R1t24	R1t30	R3t0	R3t0.5	R3t1	R3t2	R3t8	R3t16	R3t24	R3t30
ENSG00000206567	4.362743897	4.434203565	4.503767375	4.630799669	4.680678788	4.171831676	4.301146834	4.430206714	4.2013674	4.169622609	4.138138728	4.076554896	3.548386319	3.883364485	4.218939369	4.470644262
ENSG00000101187	10.76084674	10.87676323	10.9927265	11.22517378	12.08517074	11.47155633	11.70272982	11.76328843	10.51867212	10.60112758	10.68344126	10.84749922	11.50702538	11.61055411	11.78171277	11.91744553
ENSG00000134853	4.102680993	4.180779188	4.258766842	4.413336308	4.164749242	4.25661165	4.219651637	4.184381458	4.123488022	4.178198558	4.232845647	4.34135069	4.36598273	4.324094447	4.181070574	4.067415709
ENSG00000082293	4.080518505	4.130055746	4.179895556	4.279989235	4.226273418	4.261644754	4.02917003	3.8836161	4.046013417	4.147055857	4.247917732	4.448857332	4.182459932	4.496416949	4.81138297	5.047607487
ENSG00000143248	8.67089304	8.567827621	8.465300158	8.260917262	7.321218576	6.91153659	6.704375045	6.519827308	7.594452528	7.59529751	7.595815187	7.598238263	6.319226119	6.613419232	6.374284576	6.146791981
ENSG00000130202	10.13277123	10.11941653	10.10648171	10.08044113	9.015251096	9.295927971	9.453223576	9.557188454	10.23807638	10.18641284	10.13539542	10.03726324	9.54169684	9.288510403	9.463006585	9.62296964
ENSG00000143641	10.88798706	10.98672463	11.08513555	11.28452874	10.68861381	9.947732794	10.04442323	10.03531802	11.39252689	11.16834165	10.94400662	10.49609355	9.798732897	9.873150012	9.880670728	9.87688613
ENSG00000115226	4.414689111	4.45864149	4.503926069	4.598533016	4.975158197	4.924500985	4.858587584	4.786167275	4.568929372	4.482202795	4.395496442	4.218393961	4.937736731	5.191417726	5.131647421	5.129210522
ENSG00000187612	4.487633389	4.50584608	4.525052999	4.568809888	4.227441194	4.322316034	4.493741744	4.640618192	4.823306163	4.886838288	4.950769559	5.083038763	5.071734698	4.716542817	4.659583721	4.5908083
ENSG00000007545	5.581863498	5.782148835	5.982440468	6.385497816	5.617516722	5.864425514	5.943412968	5.988924457	5.233185536	5.215934385	5.197035184	5.157695519	5.321358917	5.520773294	5.546270964	5.552332595
ENSG00000013297	6.982138206	6.934439824	6.887143474	6.794060073	5.256055294	5.738936002	6.381373056	6.865443678	6.869837087	6.74854824	6.626455338	6.379245618	5.991331483	6.112037643	6.649327485	7.087521705
ENSG00000234789	5.125146407	5.128604166	5.132061925	5.138977442	4.682584868	4.814582041	4.928023844	5.010060414	5.600491882	5.560541999	5.522533074	5.457733471	5.483468743	5.095836397	5.036074175	5.027324922
ENSG00000094963	4.322156261	4.260560482	4.197723044	4.064985132	5.377147802	4.499525206	4.01713321	3.703172894	4.24288223	4.185378768	4.128111984	4.013040222	4.054870366	4.218805981	4.159962623	4.147936669
ENSG00000197309	4.465892708	4.422678544	4.379553432	4.294501391	4.390765961	4.36068454	4.401174178	4.438218466	4.769026715	4.794367889	4.818463132	4.860335786	4.351121507	4.499794057	4.410391056	4.331210641
ENSG00000204595	5.02122557	4.925342784	4.830591428	4.647650308	4.683045766	5.03338277	5.154837956	5.220570091	4.911604195	4.98307827	5.054892392	5.201917238	4.996440117	5.007593695	4.974034219	4.94469665
ENSG00000114771	4.330684787	4.299642903	4.269303	4.212366172	4.10373636	4.279231089	4.405924458	4.495544695	4.397234594	4.332421709	4.267608824	4.137983055	4.169885096	4.184617702	4.220358185	4.247105752
ENSG00000171812	4.591147465	4.650757841	4.710795645	4.831217441	4.72001273	4.565443145	4.533585706	4.50812032	4.384350704	4.423673486	4.462149593	4.538361332	4.274884938	4.278231711	4.443980998	4.569669935
ENSG00000185860	4.201790663	4.340556594	4.480190353	4.763927011	3.919855662	3.975945692	4.170442896	4.33022237	4.377292995	4.388601526	4.399306669	4.420357572	4.163909053	4.369480365	4.3786563	4.395690205
ENSG00000181722	4.439499571	4.470247346	4.503035167	4.578939184	4.35026648	4.306128803	4.611414223	4.87663084	4.337618723	4.427134131	4.516134734	4.694681554	4.283221144	4.512858147	4.641244791	4.726426094
ENSG00000185215	13.95132674	14.15227166	14.35471494	14.76664881	15.60075801	14.73606595	14.53569824	14.45275058	13.89709248	13.99896022	14.10128292	14.30799916	13.26186138	13.66575135	14.00016299	14.24086743
ENSG00000236094	4.873078553	4.919226094	4.965373636	5.057668719	4.880558844	4.686993291	4.52263247	4.404218649	4.867594108	4.851774531	4.834684218	4.793312597	4.207643381	4.29717076	4.335414549	4.363847459
ENSG00000181619	9.869217022	9.592724267	9.315626137	8.757904738	9.108254665	9.933472183	10.17122601	10.432767	9.449220792	9.425165339	9.400688073	9.351479528	9.884166383	10.11485081	10.18287657	10.23546827
ENSG00000168517	11.54129829	11.62252741	11.70380758	11.86696156	12.13995265	12.0182107	11.84157521	11.71639577	11.57395775	11.60476242	11.63562708	11.69761176	11.86901506	11.77419929	11.57353016	11.42083059
ENSG00000175336	4.294213157	4.191147774	4.088082391	3.881951624	4.040083252	4.050563866	4.050484691	4.049507975	4.130879871	4.125236374	4.119245782	4.10576226	3.988106043	4.188225139	4.032205219	3.959439838
ENSG00000233016	9.482795177	9.142103522	8.802193729	8.122190306	8.004243024	9.041046606	9.400111248	9.584426424	9.263607331	8.904780297	8.544945257	7.819532937	9.697182616	9.56620862	9.438529044	9.344707099
ENSG00000160307	4.446052059	4.407536699	4.369353021	4.294343764	4.347352055	4.52521645	4.532838447	4.525425586	4.584910829	4.595938017	4.607040806	4.630776097	4.764992542	4.502724081	4.397110093	4.334139525
ENSG00000100249	4.605574051	4.551870231	4.496737126	4.380095058	5.484942991	4.799355794	4.629448108	4.55606665	4.28947913	4.338205407	4.387290727	4.486941074	4.224992904	4.277235846	4.419757246	4.539734349
ENSG00000211795	4.342175152	4.400141396	4.458209674	4.575614175	4.347543342	4.284411235	4.181454609	4.100849063	4.295549955	4.271679477	4.247878544	4.20111403	3.834642513	4.017181863	4.150971211	4.247882899
ENSG00000133937	4.314910339	4.213606017	4.110872395	3.897721804	4.344109249	4.260869159	4.04484887	3.867783575	4.353571999	4.379171567	4.404763314	4.455859393	4.379059562	4.646423113	4.298102132	4.118419843
ENSG00000257019	3.949750019	3.989166968	4.028887764	4.108050297	3.852811816	3.951906958	3.850913701	3.760954447	3.67242966	3.725171769	3.777384724	3.879566007	3.766516304	3.876839821	4.107093967	4.292590122
ENSG00000118482	10.0140534	10.18375205	10.35397894	10.69987068	11.05980028	10.60832	10.52634214	10.49618349	10.17568527	10.27553475	10.37485882	10.57528243	10.37873984	10.58023267	10.48578949	10.38114297
ENSG00000205488	5.48862922	5.385014063	5.280135907	5.059620729	4.223284201	5.000590024	5.058176661	5.02524241	5.342736317	5.269320307	5.19751328	5.063006897	5.301053729	4.91259545	4.716723395	4.5586743
ENSG00000118412	8.00961474	8.173203587	8.338150106	8.673740429	9.221928407	8.110262516	8.128361726	8.242826148	7.967296592	8.041049215	8.11447593	8.261725339	7.375116939	7.678290052	8.059252839	8.35577624
ENSG00000144837	4.395753883	4.363960762	4.332908447	4.276836395	4.415284327	4.428093479	4.389184546	4.359412371	4.489633531	4.509524726	4.530192161	4.574680033	4.906472215	4.450692876	4.406283105	4.417701669
ENSG00000267206	4.221605196	4.100931163	3.980431394	3.741101869	4.472317986	4.332446012	4.229535553	4.155959724	3.992535485	4.038768696	4.085358129	4.178544675	4.117223934	4.062519905	4.236557164	4.33160043
ENSG00000150201	4.932485747	4.83997091	4.746924946	4.562902564	4.634055454	5.144186608	5.133533546	5.073473698	5.078096248	5.028543251	4.980210653	4.890497095	5.462869642	5.185253188	5.118767419	5.088670076
ENSG00000091138	4.946702813	4.885725191	4.823979749	4.696325234	4.224058626	4.802037153	4.807105256	4.838606018	4.968545619	4.957530473	4.947856734	4.936240157	5.174839155	4.898120032	4.750810359	4.655219484
ENSG00000183889	10.42176989	10.45310609	10.48416391	10.54635008	12.23739982	12.45482749	11.44079714	10.85422327	10.33395149	10.30554526	10.27725125	10.22102815	11.65205172	11.03387218	10.64014774	10.31268706
ENSG00000214285	3.839582986	3.977266086	4.115013997	4.390736899	4.225776709	4.218136076	4.266158487	4.310618502	3.875410969	3.990285553	4.104380969	4.324987354	4.165066904	4.213667261	4.330546105	4.426893186
ENSG00000129317	4.959108172	5.061561994	5.164042234	5.369181536	4.683242399	5.254451298	5.288113011	5.38965378	4.779755805	4.771248849	4.761027627	4.737772103	4.803663069	5.157184981	5.130552143	5.073030547
ENSG00000147576	4.836272036	4.915516833	4.995049283	5.155976868	4.78023481	4.778510241	5.044373164	5.14407176	4.823056819	4.758804449	4.693393782	4.5611367	4.328163538	4.73735857	4.856352732	4.919466773
ENSG00000211804	4.425834278	4.401603931	4.376551458	4.321397122	3.589260508	3.995125326	4.104958436	4.153685308	4.76789134	4.62884128	4.488764527	4.202285838	4.262321826	4.091542178	4.260799217	4.397357554
ENSG00000113209	4.972093152	4.800521139	4.626369292	4.262005057	4.630086457	5.206892396	4.819068715	4.416398622	4.912120568	4.890112865	4.869253423	4.82752423	4.940817141	4.531726624	4.575513874	4.592758564
ENSG00000161681	5.971854342	5.765748144	5.557907964	5.131631861	5.009581675	5.765009799	5.882929802	5.925421038	5.572580095	5.594725661	5.618402981	5.672001799	6.356502087	5.759095607	5.442105053	5.2302061
ENSG00000256218	4.570309503	4.463183727	4.35599131	4.140817664	4.224018029	4.508594626	4.791770237	5.004151945	4.644053728	4.619510162	4.595792475	4.549727706	4.735212742	4.479377444	4.241678433	4.042297832
ENSG00000118972	4.126778057	4.159584648	4.192194209	4.257624783	4.103104313	4.177593866	4.303159251	4.40167512	4.21728493	4.223265857	4.229188743	4.241346455	4.200535471	4.198942703	4.144439238	4.0986291
ENSG00000137078	4.663872358	4.628044577	4.592227854	4.520724145	4.164548767	4.418307764	4.677721902	4.871485019	4.75662258	4.778863162	4.802254591	4.856240077	4.681078674	4.637634602	4.592658732	4.560858293
ENSG00000198327	10.29541753	10.12857955	9.961019162	9.621502127	11.06061893	10.67765908	10.13175678	9.709256351	10.27928577	10.33704621	10.39543443	10.51353302	10.67202513	11.32844285	10.91765805	10.763061
ENSG00000064835	4.334693767	4.374143392	4.413644279	4.492712364	4.621876517	4.480527324	4.3123964	4.186722143	4.29053765	4.30018718	4.310334889	4.33377375	4.387550052	4.497562288	4.594152563	4.678778477
ENSG00000196296	4.94018494	4.921370622	4.902846549	4.867021901	5.021154462	4.960193123	4.796065217	4.663090235	4.875473019	4.921898157	4.968961083	5.068277199	4.950193821	4.92153975	4.830806228	4.760882557
ENSG00000176635	4.697553219	4.744177602	4.790234562	4.882165338	4.474014	4.711420082	4.882647895	5.010331406	5.155221486	5.118457464	5.081692752	5.008160341	4.910578753	4.852977473	4.86167565	4.867347232
ENSG00000205148	4.366294201	4.500174379	4.634419226	4.902470053	4.166265913	4.659793312	4.885901459	5.041222347	5.1701772	5.038048711	4.905774032	4.640611232	4.90932897	4.768253505	4.69008041	4.636140471
ENSG00000042813	4.668345964	4.615560565	4.561765171	4.447752944	4.750039423	4.765795053	4.88967745	4.991407548	4.554262691	4.607384382	4.661134414	4.773308235	4.842535236	4.642684459	4.59798219	4.58141831
ENSG00000175728	4.586008001	4.634139293	4.682270519	4.778531291	4.474278757	4.619022907	4.725794166	4.800193265	4.617887965	4.679631232	4.741168142	4.864844205	4.837240807	4.771626217	4.711943795	4.666855909
ENSG00000166343	4.113534788	4.119575747	4.127632508	4.156967855	3.982913875	4.15774533	4.40700444	4.604592032	4.095751164	4.125906998	4.156020008	4.215747731	4.030585103	4.065415103	4.023856764	3.981013787
ENSG00000182141	4.142876563	4.196646989	4.250351634	4.356992895	3.731984885	3.762862648	3.986426077	4.176619652	4.265683067	4.236328459	4.205585417	4.137243112	4.028323882	4.028588601	3.936751717	3.861370639
ENSG00000240871	4.13962121	4.220002185	4.300609034	4.463894075	4.165230302	4.115869345	3.985652189	3.880516841	4.146350183	4.145208095	4.143404481	4.137100818	4.139578496	3.947593845	3.883091154	3.844938234
ENSG00000133105	4.599911619	4.544323393	4.488489488	4.374383374	4.681283587	4.516383475	4.457521711	4.423504315	4.498314558	4.494026981	4.490434069	4.487781393	4.574057789	4.438865786	4.434413521	4.443734324
ENSG00000164220	6.861374797	6.769750956	6.678053967	6.49381281	6.545383081	7.109535912	7.56104658	7.889709306	6.608508702	6.542674312	6.475993169	6.339244496	7.4277596	7.613883585	7.742497755	7.831714276
ENSG00000101182	14.67027327	14.63150791	14.5938939	14.52335064	13.94377751	14.18123853	14.27321605	14.33004554	14.60586277	14.48264906	14.35911006	14.11240058	14.67913076	14.32450736	14.22370586	14.18083467
ENSG00000068001	13.96877435	13.91549388	13.8622809	13.75591273	13.04699178	13.40116586	13.77041196	14.04949704	14.15140485	14.09372994	14.03631897	13.92258466	13.47796423	13.47778795	13.92484029	14.09248492
ENSG00000155495	4.99857395	4.957002516	4.914826158	4.830730846	4.777175904	4.731436074	4.808002386	4.875599962	4.756038816	4.747927791	4.739736653	4.723545435	5.0552085	4.907295973	4.927085075	4.91787438
ENSG00000096384	12.76741341	12.81979067	12.87195752	12.97554572	11.94481933	12.32377475	12.68853401	12.9609374	13.23461984	12.98893382	12.74278071	12.24973563	12.59994504	12.86024237	12.65732127	12.67603862
ENSG00000090615	11.37227229	11.33245947	11.29266585	11.21293384	11.52856195	11.52931633	11.52931633	11.52931633	11.32101554	11.30080092	11.28060604	11.24120049	12.32058864	12.32180711	11.66908792	11.42431822
ENSG00000087237	4.934102744	4.968654558	5.002407608	5.06585234	3.90114966	4.461980731	4.636046555	4.721606871	4.748697089	4.708672652	4.667518336	4.583861824	4.7620657	4.626920285	4.476466562	4.361214225
ENSG00000257138	3.924771654	3.962736728	4.000701802	4.076631949	4.040083252	3.987557096	3.956358082	3.933704947	3.769561741	3.79881035	3.827731003	3.884190495	3.738385628	3.931585956	4.069445255	4.169771607
ENSG00000183844	5.115334307	5.18766743	5.260135638	5.406650927	4.284864316	4.95982314	5.281047361	5.48346178	5.47304972	5.499552845	5.526011262	5.581846541	5.315415666	5.081120508	5.119322493	5.169866832
ENSG00000186834	9.274525539	9.240362523	9.206724471	9.139684778	8.016957144	8.114935306	8.349413647	8.536446968	9.368893905	9.253207427	9.137570163	8.907051612	9.167837407	8.955496648	8.778672517	8.651218076
ENSG00000172915	8.712724828	8.693820494	8.675038791	8.637570333	8.720346783	8.720419144	9.418398187	9.680140328	8.715496452	8.659550314	8.603401005	8.493062696	9.473960195	9.296483802	9.280140545	9.283026297
ENSG00000165406	4.980685304	5.048706913	5.116769665	5.25103758	4.779825625	4.879112636	5.143986571	5.329824452	4.821023192	4.840316293	4.858059382	4.888312798	5.266686461	5.224193148	5.217529871	5.197425091
ENSG00000186329	3.92564523	3.967047224	4.008350197	4.089737473	4.414727795	4.197386911	4.034897383	3.923346341	4.098222616	4.075873023	4.053178304	4.006277554	4.123014615	4.098236954	4.142278087	4.177030581
ENSG00000012223	4.173911101	4.257415654	4.341024375	4.50937108	4.809314858	4.573089321	4.403957702	4.287457354	4.280948356	4.259386131	4.23812713	4.197365403	4.471159486	4.381988551	4.411195052	4.446901459
ENSG00000151388	4.343957898	4.239999614	4.136205341	3.929362541	4.268916222	4.171218666	4.086690751	4.025603294	3.848588794	3.933372108	4.018516194	4.190271568	3.810441962	3.985415913	4.027605524	4.038478037
ENSG00000184571	4.429953872	4.351994615	4.274168468	4.118980376	3.731753509	4.092707801	4.319107998	4.478979481	4.563918548	4.540233602	4.516933867	4.469698322	4.313285064	4.240322307	4.141295539	4.064822522
ENSG00000106609	11.90529001	11.80291581	11.70091946	11.49996667	10.82704087	11.43022262	11.8259059	12.11092285	11.86768681	11.78746268	11.70697043	11.54699742	11.71770817	11.8603809	11.91208144	11.93809176
ENSG00000028137	4.307730606	4.403645064	4.49862385	4.680931811	4.347316984	4.513499803	4.806778496	5.030408903	4.210665616	4.262501466	4.314724518	4.419553291	4.665064157	4.500483376	4.713842428	4.917362553
ENSG00000204687	5.001890459	4.907027226	4.813144371	4.63050738	4.58404255	5.349457296	5.333461545	5.336674594	5.577603837	5.552693781	5.529428587	5.493141063	5.859977305	5.212928637	4.981949818	4.833947572
ENSG00000141579	4.543081314	4.537846923	4.532612532	4.522143749	4.347185717	4.466329087	4.549209947	4.605536912	4.532534369	4.630864801	4.729551864	4.930349734	4.56282158	4.340101103	4.221625861	4.131334566
ENSG00000187094	5.227813188	5.190741458	5.15488787	5.088972411	4.227350986	4.9208045	5.112121939	5.196554801	5.367007343	5.322841644	5.279522534	5.197917382	5.41703049	5.095902299	4.851985055	4.646138433
ENSG00000166262	4.16483644	4.06764342	3.970331371	3.774329629	3.979455455	3.996617339	4.075195619	4.129278999	4.051755087	4.019532095	3.987298002	3.921535536	4.08669244	3.972626071	3.926897154	3.894483646
ENSG00000138483	4.284579445	4.296640353	4.308413985	4.332258105	4.023433795	4.312607452	4.379465686	4.419099107	4.423446097	4.444364886	4.466043356	4.513482447	4.720127645	4.393979912	4.259195679	4.171784581
ENSG00000148426	5.289381129	5.464225092	5.639880947	5.994673768	6.387129399	5.254451298	5.416428425	5.355055993	5.007700548	5.028817701	5.049996631	5.094446537	4.491635726	5.68146781	5.430485535	5.447364718
ENSG00000175895	9.447688213	9.620031858	9.793323457	10.14477777	9.883233716	9.252631514	9.223322125	9.232197999	9.448891897	9.688826694	9.92921269	10.4148528	9.179153158	8.980852507	9.173766371	9.285337081
ENSG00000169826	6.879230571	6.996954982	7.115826661	7.358123315	7.615267636	7.883763232	7.588411314	7.306508533	6.648025465	6.720386565	6.792747665	6.937469866	7.439963595	7.38891623	7.270492696	7.170568075
ENSG00000140350	9.18035634	9.097299994	9.014353705	8.849740316	7.763268309	8.178104402	8.713548653	9.128851859	9.375497983	9.219341501	9.062803303	8.748079001	8.367680183	8.68701834	8.966152262	9.169593329
ENSG00000145423	4.412215419	4.515264317	4.617981837	4.824453738	5.082524859	4.501178881	4.483895975	4.519532436	4.378401332	4.366932957	4.355464582	4.332527832	4.44457957	4.55331758	4.644567261	4.711627728
ENSG00000111058	4.432640397	4.25474046	4.077270669	3.721855554	4.680328581	4.322474012	4.400447038	4.503248859	4.363593656	4.379919985	4.396260599	4.429201905	4.313017064	4.220147032	4.178179183	4.151397548
